LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015,Cluster
E01000198,-0.09841710127489126,-0.3889643875470869,5.524079320113314,6823.56513817188,0.087,-0.1501929903248339,-0.09186933123590706,3.23133,1
E01000199,-0.17229064671378588,-0.4637971779150438,94.04973357015986,4859.5090209997,0.056,-0.1501929903248339,-0.09186933123590706,4.50414,1
E01000200,-0.002430603378692746,-0.4550299437493401,-27.736486486486488,7525.17985611511,0.081,-0.1501929903248339,-0.09186933123590706,6.86817,1
E01000201,0.15516457035851533,-0.5211482032460268,80.61674008810573,4268.29268292683,0.041,-0.1501929903248339,-0.09186933123590706,6.11543,1
E01000202,-0.2074611403552096,-0.41139534546190626,36.2962962962963,8159.29203539823,0.053,-0.1501929903248339,-0.09186933123590706,7.46676,1
E01000203,0.14348214205660295,-0.3587454308586892,45.27845036319613,6662.29937766132,0.114,0.12252989303699974,-0.09186933123590706,5.04058,1
E01000204,-0.20118869562935066,-0.34642114634874777,49.87897272952091,6022.11690363349,0.068,-0.1501929903248339,-0.09186933123590706,11.4422,1
E01000205,-7.84366064956109e-05,-0.4871957746805429,-18.75,4526.81388012618,0.053,-0.1501929903248339,-0.09186933123590706,4.21301,1
E01000206,0.1591632538712504,-0.5511755877928138,71.42857142857143,1195.88253103239,0.013,-0.1501929903248339,-0.09186933123590706,2.80062,1
E01000207,-0.6669177165243834,-0.5373833733947041,23.49847972972973,4783.73702422145,0.042,-0.1501929903248339,-0.09186933123590706,3.89728,1
E01000208,-0.4046511214244029,-0.483235418198875,-21.21818181818182,4187.76112066847,0.028,-0.1501929903248339,-0.09186933123590706,10.2776,1
E01000209,0.8666950189481487,-0.5423445658489431,24.324324324324326,3757.78719162721,0.048,-0.1501929903248339,-0.09186933123590706,5.37832,1
E01000210,-0.23882336398450482,-0.5080525020264997,22.82051282051282,3310.49768285311,0.058,-0.1501929903248339,-0.09186933123590706,3.92139,1
E01000211,0.060768403842709186,-0.207535158051946,-6.400098526212078,8271.33479212254,0.112,-0.1501929903248339,-0.09186933123590706,8.35726,2
E01000212,0.2008508865108058,-0.39676490702714845,41.76470588235294,4353.07648073606,0.063,-0.1501929903248339,-0.09186933123590706,7.74902,1
E01000213,-0.6669177165243834,-0.5725994432136124,44.66546112115732,3315.2813750883,0.028,-0.1501929903248339,-0.09186933123590706,3.38152,1
E01000214,-0.07844835678924561,-0.36703153928734983,-61.25954198473282,5762.14910956837,0.046,-0.1501929903248339,-0.09186933123590706,16.6422,1
E01000215,0.25434760258616107,-0.42739378467231487,30.73621833482079,10648.9945155393,0.103,-0.1501929903248339,-0.09186933123590706,12.7091,1
E01000216,-0.0033714700875715465,0.020458702960609122,6.122448979591836,10979.4871794872,0.071,-0.1501929903248339,-0.09186933123590706,8.80247,1
E01000217,0.3507864402462436,-0.24847353122218152,5.754716981132075,8667.2879776328,0.066,-0.1501929903248339,-0.09186933123590706,6.08947,1
E01000218,0.06272441621116787,0.04580576524528169,46.13778705636743,13988.1344759394,0.104,0.3984242639281312,-0.09186933123590706,14.0212,1
E01000219,0.036199212457006316,-0.15073853854099542,-48.23529411764706,11030.3347280335,0.097,-0.1501929903248339,-0.09186933123590706,18.7051,3
E01000220,-0.2819464214747857,0.014114825824701888,34.61538461538461,13907.3711676451,0.117,-0.1501929903248339,-0.09186933123590706,13.651,1
E01000221,0.07502288819151295,-0.4862383807770403,14.496376811594203,3123.07327483993,0.28,0.045601121314728016,-0.09186933123590706,13.3496,2
E01000222,-0.11266169165756768,-0.3570179169601537,-13.18181818181818,4747.59615384615,0.163,-0.1501929903248339,-0.09186933123590706,6.68951,2
E01000223,-0.009193082848759509,-0.42475840193006204,15.95547309833024,3228.65013774105,0.225,-0.1501929903248339,-0.09186933123590706,8.4522,2
E01000224,-0.2354631257385089,-0.2989215453859957,5.813953488372093,10959.5015576324,0.152,-0.1501929903248339,-0.09186933123590706,9.28636,2
E01000225,0.4232046657175252,-0.428613962214374,31.55339805825243,6493.88280746941,0.066,-0.1501929903248339,-0.09186933123590706,5.41549,1
E01000226,-0.16982647200005543,-0.4350985456479417,14.496376811594203,10410.4046242775,0.224,-0.1501929903248339,-0.09186933123590706,6.72681,2
E01000227,-0.11886285860245094,-0.4300290001575315,24.42396313364055,7638.78029710712,0.082,-0.1501929903248339,-0.09186933123590706,5.5744,1
E01000228,0.023051203320109508,-0.5670193872009751,-3.333333333333333,525.568181818182,0.079,-0.1501929903248339,-0.09186933123590706,0.813966,1
E01000229,-0.15884969372980223,-0.5438540492279582,33.72093023255814,6275.0,0.135,-0.1501929903248339,-0.09186933123590706,2.50364,2
E01000230,-0.45835892938957074,-0.5277717023253341,13.861386138613865,7494.47310243183,0.071,-0.1501929903248339,-0.09186933123590706,5.12524,1
E01000231,-0.13532802600783086,-0.48331986892571127,71.32352941176471,5443.83561643836,0.103,-0.1501929903248339,1.0764787793020019,2.99059,1
E01000232,-0.04377445779769628,-0.3821153187405988,30.37037037037037,6645.44235924933,0.114,-0.1501929903248339,-0.09186933123590706,7.25079,1
E01000233,-0.21608575185326595,-0.4798261349086048,7.480314960629922,7196.82659614658,0.069,-0.1501929903248339,-0.09186933123590706,7.01215,1
E01000234,-0.11651069183025381,-0.381584613868376,-8.412483039348711,6825.91386174448,0.067,-0.1501929903248339,-0.09186933123590706,11.8742,1
E01000235,-0.04551802197848571,-0.44641152862508865,23.6,5527.36602052452,0.164,-0.1501929903248339,-0.09186933123590706,12.1799,2
E01000236,0.3045271603930334,-0.4660939835524255,86.48648648648648,9136.87881429817,0.079,-0.1501929903248339,-0.09186933123590706,6.55226,1
E01000237,-0.07017300641797028,-0.2544897216404284,4.967032967032967,6881.35593220339,0.055,-0.1501929903248339,-0.09186933123590706,14.3658,1
E01000238,-0.1063179691507328,-0.3132921107541582,-7.142857142857142,9867.48698532892,0.096,-0.1501929903248339,-0.09186933123590706,4.37487,1
E01000239,-0.024384159919199296,-0.3579221615939759,89.65482758620689,4840.51222351572,0.137,-0.1501929903248339,-0.09186933123590706,5.80517,1
E01000240,0.8108702608880034,-0.369757494439169,56.596858638743456,3979.12885662432,0.118,-0.1501929903248339,-0.09186933123590706,2.37931,1
E01000241,0.10224081798407976,-0.4635110665685031,93.15673289183223,5266.41153959376,0.071,-0.1501929903248339,-0.09186933123590706,2.21401,1
E01000242,0.215283185800848,-0.23570051206283466,-11.594202898550725,6013.02460202605,0.125,-0.1501929903248339,-0.09186933123590706,4.83334,2
E01000243,-0.03317678332955526,-0.0944927887949001,4.545454545454546,11274.5098039216,0.084,-0.1501929903248339,-0.09186933123590706,7.48625,1
E01000244,-0.08514846820095859,-0.3901583185202711,25.44519192718639,7326.77693339294,0.076,-0.1501929903248339,-0.09186933123590706,8.20936,1
E01000245,-0.17237465266993576,-0.3030622001926934,214.54545454545456,12181.1154058531,0.168,-0.1501929903248339,-0.09186933123590706,10.4143,1
E01000246,0.15516457035851533,-0.5538759742735727,24.58333333333333,1418.61761426979,0.048,-0.1501929903248339,-0.09186933123590706,2.34873,1
E01000247,-0.17108096094522732,-0.4668654310124896,25.66844919786097,6577.56024096385,0.077,0.1580128271123454,-0.09186933123590706,4.86619,1
E01000248,-0.23882336398450482,-0.5138008913660842,10.85972850678733,6525.11078286558,0.046,-0.1501929903248339,-0.09186933123590706,10.5315,1
E01000249,-0.1494410266410137,-0.5576121671321657,-2.255639097744361,1860.00738098167,0.026,-0.1501929903248339,-0.09186933123590706,2.11587,1
E01000250,-0.2548180980354454,-0.5172858794433827,70.0795972515137,4803.09544282029,0.107,-0.009112872778108329,-0.09186933123590706,8.55294,1
E01000251,-0.14379582638774055,-0.4118601664776862,-12.987012987012983,9515.91214701927,0.144,-0.1501929903248339,-0.09186933123590706,11.9501,2
E01000252,0.17986232146658523,-0.48375236833497487,51.856763925729446,7211.57939548744,0.099,-0.1501929903248339,-0.09186933123590706,8.40912,1
E01000253,2.861332441771319,-0.5713807015016772,87.99646954986761,523.078778377401,0.043,-0.1501929903248339,-0.09186933123590706,1.16655,1
E01000254,-0.013956220562458654,-0.5566700764455591,7.025846377866764,1064.31752685355,0.04,-0.1501929903248339,-0.09186933123590706,0.536905,1
E01000255,-0.05535435575312829,-0.53886389242521,14.414414414414416,1378.82617242348,0.149,-0.1501929903248339,-0.09186933123590706,1.77553,2
E01000256,-0.07134908980406884,-0.4634335617278433,-28.235294117647054,3342.23171382808,0.079,-0.1501929903248339,-0.09186933123590706,3.63009,1
E01000257,-0.21126941036733837,-0.4464540712308235,17.02127659574468,2926.47058823529,0.168,-0.1501929903248339,-0.09186933123590706,7.10116,2
E01000258,-0.09769335765267673,-0.5114073521915922,-11.280101394169836,2399.44869064027,0.058,-0.1501929903248339,-0.09186933123590706,6.77941,1
E01000259,-0.02477618771456553,-0.5351808452568808,13.382899628252789,2169.0031152648,0.095,-0.1501929903248339,-0.09186933123590706,1.74679,1
E01000260,0.1543245107970164,-0.4886960945051347,19.565217391304348,2755.11454122259,0.11,-0.1501929903248339,-0.09186933123590706,2.56492,1
E01000261,0.8949210202145144,-0.5658237993911445,36.231884057971016,1460.90878717006,0.046,-0.1501929903248339,-0.09186933123590706,2.93094,1
E01000262,0.3260585331539148,-0.5415355109530368,1.4285714285714286,1487.14699493121,0.094,-0.1501929903248339,-0.09186933123590706,1.96018,1
E01000263,-0.12591935891904232,-0.5419340673074478,76.95961995249407,4008.11770674784,0.024,-0.1501929903248339,-0.09186933123590706,5.37449,1
E01000264,0.09384022236909004,-0.46619092582589616,50.37593984962406,4843.8327157226,0.116,-0.1501929903248339,-0.09186933123590706,10.9522,1
E01000265,0.09165606750919265,-0.43710623140996785,6.666666666666667,10123.339658444,0.126,-0.1501929903248339,-0.09186933123590706,5.79479,2
E01000266,-0.11023824710439487,-0.5470867014118747,22.56267409470752,2260.62587575899,0.045,-0.1501929903248339,-0.09186933123590706,4.41078,1
E01000267,-0.2364711972123077,-0.5287240472446427,18.0,5713.77459749553,0.086,-0.1501929903248339,-0.09186933123590706,7.58199,1
E01000268,-0.13318969257856084,-0.38049267404761095,1.643835616438356,9120.79207920792,0.148,-0.1501929903248339,-0.09186933123590706,13.783,2
E01000269,0.07087859435478468,-0.4837091925453345,18.571428571428573,5290.86892488954,0.067,-0.1501929903248339,-0.09186933123590706,10.0329,1
E01000270,-0.2215741409883924,-0.5241998039477517,56.63265306122449,5960.31746031746,0.087,-0.1501929903248339,-0.09186933123590706,10.4929,1
E01000271,-0.04191340276914464,-0.44526472962301944,-30.74712643678161,4623.02746931619,0.041,0.08600613778858318,-0.09186933123590706,9.08156,1
E01000272,-0.6669177165243834,-0.5554526285256038,56.38766519823789,3104.10900574835,0.03,-0.1501929903248339,-0.09186933123590706,7.15502,1
E01000273,-0.25136825343622293,-0.4988892860373589,4.468085106382979,5010.62860613422,0.121,-0.1501929903248339,-0.09186933123590706,12.1505,2
E01000274,-0.282730477065518,-0.4054931290326211,9.565217391304348,7571.10778443114,0.126,-0.1501929903248339,-0.09186933123590706,6.76218,2
E01000275,0.010506313868391497,-0.5359999190704091,-3.571428571428571,5279.3717909997,0.118,-0.1501929903248339,-0.09186933123590706,7.42912,2
E01000276,0.18691882178317665,-0.5172559313745249,11.76470588235294,3085.02340093604,0.027,-0.1501929903248339,-0.09186933123590706,2.91234,1
E01000277,0.031034314789384728,-0.24347552696459782,18.44155844155844,11648.6486486486,0.144,-0.1501929903248339,-0.09186933123590706,10.138,2
E01000278,-0.2670493652508705,-0.5578450972829468,26.60206314473273,6055.2124954595,0.033,-0.1501929903248339,-0.09186933123590706,5.12517,1
E01000279,-0.41641195528538855,-0.5685758081395057,14.496376811594203,285.544318857823,0.017,-0.1501929903248339,-0.09186933123590706,1.48978,1
E01000280,1.1442506980674108,-0.5526872908295671,1.4851485148514851,1290.22733982876,0.023,-0.1501929903248339,-0.09186933123590706,4.76207,1
E01000281,0.11668984244186223,-0.4364789441227425,-15.076256354696223,5973.97769516729,0.081,-0.1501929903248339,-0.09186933123590706,10.1968,1
E01000282,-0.04751379984580455,-0.48062242163528246,28.07692307692308,3468.88594666162,0.057,-0.1501929903248339,-0.09186933123590706,9.58732,1
E01000283,-0.3235013677836017,-0.5482462746031928,26.31578947368421,4427.96610169492,0.03,-0.1501929903248339,-0.09186933123590706,4.22068,1
E01000284,-0.19060394515446355,-0.4566735481253972,11.11111111111111,6536.23188405797,0.136,-0.1501929903248339,-0.09186933123590706,7.85811,2
E01000285,-0.1306236924634366,-0.5333188257161637,-19.101123595505616,6862.93913904008,0.105,-0.1501929903248339,-0.09186933123590706,3.18573,2
E01000286,-0.2435276975288991,-0.4667877453178948,6.18436406067678,6400.44576523031,0.17,-0.1501929903248339,-0.09186933123590706,4.57522,2
E01000287,-0.3752490367719387,-0.5287615031018141,31.11111111111111,5786.39356254572,0.16,-0.1501929903248339,-0.09186933123590706,4.13223,2
E01000288,-0.19530827869885783,-0.5122554904203316,24.324324324324326,4649.85163204748,0.091,-0.1501929903248339,-0.09186933123590706,8.34093,1
E01000289,0.36411538528869397,-0.46007267835391125,-18.33333333333333,5874.82219061166,0.249,-0.1501929903248339,-0.09186933123590706,6.94427,2
E01000290,0.4750592513773257,-0.564696785520827,73.8562091503268,787.943920668262,0.12,-0.1501929903248339,-0.09186933123590706,1.48016,1
E01000291,0.46212233413024145,-0.506176686372435,28.842105263157897,6327.59311173408,0.23,-0.1501929903248339,-0.09186933123590706,3.04293,2
E01000292,0.43860066640827006,-0.516110960237111,-34.76070957656054,5658.21465786732,0.079,-0.1501929903248339,-0.09186933123590706,8.10976,1
E01000293,-0.023208076533100728,-0.4546636184459704,19.25925925925926,6461.98830409357,0.06,-0.1501929903248339,-0.09186933123590706,16.1789,1
E01000294,-0.4003388156753748,-0.5107915009828993,-10.295616717635063,5608.57746904259,0.093,-0.1501929903248339,-0.09186933123590706,6.76124,1
E01000295,0.284403066897569,-0.2548243468093654,-9.208819714656292,8663.07541625857,0.06,-0.1501929903248339,-0.09186933123590706,14.5725,1
E01000296,-0.3039602899838101,-0.19100874875378343,-44.71744471744472,8370.10355695632,0.085,-0.1501929903248339,-0.09186933123590706,16.7983,2
E01000297,1.1693404769708466,-0.48526813603595764,12.941176470588236,6701.16429495472,0.074,-0.1501929903248339,-0.09186933123590706,5.7428,1
E01000298,-0.26448336513574633,-0.3460221294899555,4.787234042553192,7545.11278195489,0.094,-0.1501929903248339,-0.09186933123590706,12.4266,1
E01000299,0.014715454408112673,-0.011909044869666797,4.705882352941177,13827.9830405815,0.119,-0.1501929903248339,-0.09186933123590706,12.996,3
E01000300,-0.23725525280304016,-0.47743194440086234,-3.9831179108414663,10161.3832853026,0.097,-0.1501929903248339,-0.09186933123590706,11.1317,1
E01000301,0.324520577956709,-0.43253142079310725,-1.1695906432748535,5668.52367688022,0.048,-0.1501929903248339,-0.09186933123590706,11.159,1
E01000302,0.23019869039160387,-0.3868186627563322,-7.834101382488479,9497.4642692485,0.129,-0.1501929903248339,-0.09186933123590706,14.0582,2
E01000303,0.45036150026925575,-0.4773134927850749,34.47761194029851,8212.47113163972,0.05,-0.1501929903248339,-0.09186933123590706,7.75464,1
E01000304,-0.21922197421619527,-0.4125703868332301,34.801762114537446,9397.52252252252,0.087,-0.1501929903248339,-0.09186933123590706,8.91359,1
E01000305,2.384911753729936,-0.4845519449781155,12.733084709643046,2448.44612256753,0.164,-0.0304224742191549,-0.09186933123590706,4.53612,2
E01000306,-0.1112836545587046,0.041578549434950776,11.940298507462686,11562.0736698499,0.075,-0.1501929903248339,-0.09186933123590706,10.6458,1
E01000307,0.14331326854475282,-0.451023644018495,14.496376811594203,3449.58150657632,0.147,-0.1501929903248339,-0.09186933123590706,13.5832,2
E01000308,-0.04970915549985522,-0.472885770945906,-1.5486725663716814,4121.76214785404,0.204,-0.1501929903248339,-0.09186933123590706,3.59251,2
E01000309,-0.04688655537321855,-0.37600890177908564,100.92592592592592,7005.51343900758,0.09,-0.1501929903248339,-0.09186933123590706,13.4253,1
E01000310,-0.04442816171453519,-0.09001215032048669,-20.18348623853211,7349.0813648294,0.108,-0.1501929903248339,-0.09186933123590706,16.9418,2
E01000311,0.0707217832366382,-0.4890452855437459,13.043478260869565,5452.72206303725,0.043,-0.1501929903248339,-0.09186933123590706,11.2528,1
E01000312,-0.023992132123833197,-0.21493687148384996,1.5822784810126582,12387.448840382,0.151,-0.1501929903248339,-0.09186933123590706,7.46376,2
E01000313,-0.176322932608981,-0.2559772459160895,-1.5073529411764706,10472.0439963336,0.115,-0.1501929903248339,-0.09186933123590706,12.4284,2
E01000314,-0.2720897226198643,0.0021148239428045337,34.718100890207715,8493.42367477083,0.055,-0.1501929903248339,-0.09186933123590706,17.8886,1
E01000315,-0.3592543027209982,-0.5327241349607754,14.496376811594203,3450.04945598417,0.239,-0.1501929903248339,-0.09186933123590706,4.27959,2
E01000316,-0.22314225216985734,-0.4927921383666499,-4.545454545454546,6220.47244094488,0.138,0.05335968611574351,-0.09186933123590706,5.17573,2
E01000317,-0.10051595777931327,-0.43039117950544986,23.456790123456788,10674.0914419695,0.098,-0.1501929903248339,-0.09186933123590706,13.0089,1
E01000318,0.16731743201486723,-0.43856611037967513,10.616438356164384,6962.90855673889,0.12,-0.1501929903248339,-0.09186933123590706,7.65489,2
E01000319,-0.022424020942368394,-0.4964009102961377,110.1010101010101,9918.23899371069,0.076,-0.1501929903248339,-0.09186933123590706,5.79505,1
E01000320,-0.6669177165243834,-0.538519116271829,70.68062827225131,8186.88384054865,0.077,-0.1501929903248339,-0.09186933123590706,4.41757,1
